,GPS_seconds,satellite_number,variometric_derived_TEC,variometric_derived_TEC_filtered,absolute_derived_TEC,absolute_derived_TEC_filtered,latitude_piercing_point,longitude_piercing_point,satellite_azimuth,satellite_elevation_angle,distance_to_piercing_point,time
1001,1326280590.0,3,-0.384227,-0.398378,-0.422228,-0.411351,-38.4749,173.6379,276.71,56.5,2239.6,1642274190.0
1002,1326280620.0,3,-0.414902,-0.418986,-0.460686,-0.426092,-38.4602,173.6374,277.15,56.46,2238.24,1642274220.0
1003,1326280650.0,3,-0.431395,-0.440334,-0.468511,-0.454028,-38.4454,173.6369,277.6,56.43,2236.88,1642274250.0
1004,1326280680.0,3,-0.457609,-0.4661,-0.525709,-0.477923,-38.4307,173.6363,278.05,56.39,2235.53,1642274280.0
1005,1326280710.0,3,-0.467192,-0.471042,-0.500282,-0.464058,-38.4159,173.6355,278.49,56.35,2234.18,1642274310.0
1006,1326280740.0,3,-0.437265,-0.444857,-0.478233,-0.425427,-38.401,173.6348,278.94,56.31,2232.82,1642274340.0
1007,1326280770.0,3,-0.406007,-0.412927,-0.449567,-0.400116,-38.3862,173.6339,279.38,56.26,2231.48,1642274370.0
1008,1326280800.0,3,-0.379472,-0.386379,-0.437285,-0.372456,-38.3713,173.6329,279.82,56.22,2230.13,1642274400.0
1009,1326280830.0,3,-0.331594,-0.33754,-0.365392,-0.302418,-38.3564,173.6319,280.26,56.17,2228.78,1642274430.0
1010,1326280860.0,3,-0.251296,-0.25912,-0.287889,-0.215257,-38.3415,173.6308,280.7,56.12,2227.44,1642274460.0
1011,1326280890.0,3,-0.179563,-0.189298,-0.232781,-0.162684,-38.3265,173.6296,281.14,56.06,2226.09,1642274490.0
1012,1326280920.0,3,-0.137867,-0.145348,-0.21607,-0.127927,-38.3115,173.6283,281.58,56.01,2224.75,1642274520.0
1013,1326280950.0,3,-0.0867214,-0.0947292,-0.141759,-0.0620274,-38.2964,173.6269,282.01,55.95,2223.4,1642274550.0
1014,1326280980.0,3,-0.00300711,-0.0152139,-0.0588506,0.0310097,-38.2814,173.6255,282.45,55.89,2222.07,1642274580.0
1015,1326281010.0,3,0.0820949,0.0740712,0.0186525,0.116713,-38.2662,173.624,282.88,55.83,2220.72,1642274610.0
1016,1326281040.0,3,0.162151,0.151841,0.0917477,0.186932,-38.2511,173.6224,283.31,55.76,2219.38,1642274640.0
1017,1326281070.0,3,0.228299,0.217982,0.142432,0.249471,-38.2359,173.6208,283.74,55.69,2218.03,1642274670.0
1018,1326281100.0,3,0.284815,0.276275,0.195704,0.303425,-38.2207,173.619,284.17,55.63,2216.7,1642274700.0
1019,1326281130.0,3,0.334592,0.324716,0.232561,0.345686,-38.2054,173.6172,284.59,55.55,2215.35,1642274730.0
1020,1326281160.0,3,0.367343,0.361312,0.253,0.376312,-38.1901,173.6153,285.02,55.48,2214.01,1642274760.0
1021,1326281190.0,3,0.392292,0.385412,0.27502,0.394353,-38.1747,173.6133,285.44,55.41,2212.67,1642274790.0
1022,1326281220.0,3,0.400437,0.395782,0.262618,0.397715,-38.1593,173.6113,285.86,55.33,2211.33,1642274820.0
1023,1326281250.0,3,0.387726,0.388147,0.242792,0.379258,-38.1438,173.6091,286.28,55.25,2209.98,1642274850.0
1024,1326281280.0,3,0.356056,0.355567,0.192541,0.332205,-38.1283,173.6069,286.7,55.17,2208.64,1642274880.0
1025,1326281310.0,3,0.297759,0.302384,0.119863,0.272716,-38.1128,173.6047,287.12,55.08,2207.3,1642274910.0
1026,1326281340.0,3,0.240526,0.251032,0.072756,0.229897,-38.0972,173.6023,287.53,55.0,2205.95,1642274940.0
1027,1326281370.0,3,0.206098,0.217163,0.0462188,0.205153,-38.0815,173.5999,287.94,54.91,2204.6,1642274970.0
1028,1326281400.0,3,0.171961,0.190796,-0.000749917,0.176665,-38.0658,173.5974,288.35,54.82,2203.26,1642275000.0
1029,1326281430.0,3,0.134161,0.157336,-0.0341516,0.137971,-38.0501,173.5948,288.76,54.73,2201.92,1642275030.0
1030,1326281460.0,3,0.0906475,0.120351,-0.0909874,0.102934,-38.0343,173.5921,289.16,54.63,2200.57,1642275060.0
1031,1326281490.0,3,0.0602611,0.0948872,-0.0982582,0.0868985,-38.0184,173.5894,289.56,54.54,2199.22,1642275090.0
1032,1326281520.0,3,0.0460921,0.088135,-0.122965,0.0890892,-38.0025,173.5866,289.96,54.44,2197.87,1642275120.0
1033,1326281550.0,3,0.0344797,0.0859714,-0.123109,0.0827526,-37.9865,173.5837,290.36,54.34,2196.52,1642275150.0
1034,1326281580.0,3,0.0125246,0.0653574,-0.16869,0.047895,-37.9705,173.5808,290.76,54.24,2195.17,1642275180.0
1035,1326281610.0,3,-0.0366689,0.029684,-0.223709,0.0108451,-37.9544,173.5777,291.15,54.14,2193.81,1642275210.0
1036,1326281640.0,3,-0.0646094,0.00750351,-0.225167,0.00339515,-37.9383,173.5746,291.54,54.03,2192.46,1642275240.0
1037,1326281670.0,3,-0.0728685,0.00507023,-0.240063,0.00655773,-37.9221,173.5715,291.93,53.92,2191.1,1642275270.0
1038,1326281700.0,3,-0.0911419,-0.00331834,-0.261399,-0.0131662,-37.9058,173.5682,292.32,53.82,2189.75,1642275300.0
1039,1326281730.0,3,-0.127853,-0.0312976,-0.313173,-0.0499123,-37.8895,173.5649,292.71,53.71,2188.39,1642275330.0
1040,1326281760.0,3,-0.16468,-0.0641455,-0.334386,-0.0792498,-37.8731,173.5615,293.09,53.59,2187.03,1642275360.0
1041,1326281790.0,3,-0.19967,-0.0877311,-0.381037,-0.0968145,-37.8566,173.558,293.47,53.48,2185.66,1642275390.0
1042,1326281820.0,3,-0.220735,-0.103257,-0.374126,-0.109877,-37.8401,173.5545,293.84,53.36,2184.29,1642275420.0
1043,1326281850.0,3,-0.231917,-0.11027,-0.400653,-0.110933,-37.8235,173.5509,294.22,53.25,2182.92,1642275450.0
1044,1326281880.0,3,-0.233548,-0.099791,-0.374617,-0.0892948,-37.8068,173.5472,294.59,53.13,2181.55,1642275480.0
1045,1326281910.0,3,-0.208445,-0.0743811,-0.347017,-0.0601033,-37.7901,173.5434,294.96,53.01,2180.18,1642275510.0
1046,1326281940.0,3,-0.192295,-0.0516892,-0.337852,-0.0437913,-37.7733,173.5396,295.33,52.88,2178.81,1642275540.0
1047,1326281970.0,3,-0.18443,-0.0379739,-0.32712,-0.0330576,-37.7564,173.5357,295.69,52.76,2177.43,1642275570.0
1048,1326282000.0,3,-0.172661,-0.0226629,-0.309822,-0.0135043,-37.7395,173.5318,296.06,52.63,2176.05,1642275600.0
1049,1326282030.0,3,-0.145515,0.0026794,-0.266954,0.0178828,-37.7224,173.5277,296.42,52.51,2174.66,1642275630.0
1050,1326282060.0,3,-0.115455,0.0407687,-0.243516,0.062752,-37.7053,173.5236,296.77,52.38,2173.27,1642275660.0
1051,1326282090.0,3,-0.0685785,0.085966,-0.167507,0.107955,-37.6882,173.5194,297.13,52.25,2171.89,1642275690.0
1052,1326282120.0,3,-0.032386,0.117776,-0.163923,0.126611,-37.6709,173.5152,297.48,52.11,2170.49,1642275720.0
1053,1326282150.0,3,-0.0349479,0.120845,-0.164763,0.114689,-37.6536,173.5109,297.83,51.98,2169.1,1642275750.0
1054,1326282180.0,3,-0.0491312,0.0999156,-0.185025,0.0845019,-37.6362,173.5065,298.18,51.85,2167.7,1642275780.0
1055,1326282210.0,3,-0.0836367,0.0612344,-0.226707,0.0364586,-37.6187,173.502,298.52,51.71,2166.3,1642275810.0
1056,1326282240.0,3,-0.136029,0.00601939,-0.281805,-0.0263715,-37.6011,173.4975,298.87,51.57,2164.89,1642275840.0
1057,1326282270.0,3,-0.19426,-0.0580226,-0.334318,-0.0916388,-37.5835,173.4929,299.21,51.43,2163.49,1642275870.0
1058,1326282300.0,3,-0.248421,-0.121421,-0.381243,-0.153073,-37.5657,173.4882,299.54,51.29,2162.08,1642275900.0
1059,1326282330.0,3,-0.295505,-0.176837,-0.418577,-0.202202,-37.5479,173.4835,299.88,51.15,2160.66,1642275930.0
1060,1326282360.0,3,-0.329553,-0.215878,-0.439316,-0.230917,-37.53,173.4787,300.21,51.01,2159.24,1642275960.0
1061,1326282390.0,3,-0.337467,-0.240919,-0.424457,-0.252194,-37.512,173.4738,300.54,50.86,2157.82,1642275990.0
1062,1326282420.0,3,-0.356213,-0.268029,-0.465997,-0.284803,-37.4939,173.4689,300.87,50.72,2156.39,1642276020.0
1063,1326282450.0,3,-0.386542,-0.308199,-0.473933,-0.331972,-37.4757,173.4639,301.19,50.57,2154.96,1642276050.0
1064,1326282480.0,3,-0.416733,-0.357968,-0.51526,-0.38408,-37.4575,173.4588,301.52,50.42,2153.53,1642276080.0
1065,1326282510.0,3,-0.447727,-0.40002,-0.524975,-0.416172,-37.4391,173.4537,301.84,50.27,2152.08,1642276110.0
1066,1326282540.0,3,-0.44777,-0.413332,-0.504073,-0.41089,-37.4207,173.4485,302.15,50.12,2150.65,1642276140.0
1067,1326282570.0,3,-0.415705,-0.401639,-0.449551,-0.393021,-37.4021,173.4432,302.47,49.97,2149.19,1642276170.0
1068,1326282600.0,3,-0.388116,-0.387391,-0.437405,-0.382498,-37.3835,173.4379,302.78,49.81,2147.74,1642276200.0
1069,1326282630.0,3,-0.343907,-0.362838,-0.348628,-0.343527,-37.3647,173.4325,303.09,49.66,2146.28,1642276230.0
1070,1326282660.0,3,-0.268645,-0.30012,-0.274218,-0.256319,-37.3459,173.427,303.4,49.5,2144.82,1642276260.0
1071,1326282690.0,3,-0.158221,-0.21198,-0.115169,-0.166769,-37.327,173.4215,303.7,49.34,2143.36,1642276290.0
1072,1326282720.0,3,-0.0571177,-0.130989,-0.059476,-0.0943728,-37.3079,173.4159,304.01,49.19,2141.88,1642276320.0
1073,1326282750.0,3,0.031445,-0.0499462,0.0738661,-0.00481004,-37.2888,173.4102,304.31,49.03,2140.41,1642276350.0
1074,1326282780.0,3,0.150217,0.0413438,0.190862,0.0883108,-37.2696,173.4045,304.6,48.87,2138.93,1642276380.0
1075,1326282810.0,3,0.240156,0.114464,0.266519,0.141564,-37.2502,173.3986,304.9,48.7,2137.45,1642276410.0
1076,1326282840.0,3,0.300042,0.163369,0.32284,0.186156,-37.2308,173.3928,305.19,48.54,2135.96,1642276440.0
1077,1326282870.0,3,0.384141,0.226288,0.447833,0.267531,-37.2112,173.3869,305.48,48.38,2134.46,1642276470.0
1078,1326282900.0,3,0.483523,0.309157,0.534502,0.352317,-37.1916,173.3809,305.77,48.21,2132.96,1642276500.0
1079,1326282930.0,3,0.565512,0.376178,0.624855,0.402297,-37.1718,173.3748,306.06,48.05,2131.45,1642276530.0
1080,1326282960.0,3,0.614991,0.413456,0.646898,0.427457,-37.1519,173.3687,306.34,47.88,2129.94,1642276560.0
1081,1326282990.0,3,0.637688,0.421264,0.682635,0.41791,-37.1319,173.3625,306.62,47.71,2128.42,1642276590.0
1082,1326283020.0,3,0.619819,0.386272,0.623076,0.35728,-37.1118,173.3562,306.9,47.54,2126.9,1642276620.0
1083,1326283050.0,3,0.564734,0.325777,0.585225,0.29701,-37.0916,173.3499,307.18,47.37,2125.37,1642276650.0
1084,1326283080.0,3,0.542691,0.293601,0.59109,0.293041,-37.0713,173.3435,307.46,47.2,2123.84,1642276680.0
1085,1326283110.0,3,0.571363,0.303975,0.654677,0.317895,-37.0508,173.3371,307.73,47.03,2122.29,1642276710.0
1086,1326283140.0,3,0.579575,0.315938,0.619995,0.317451,-37.0302,173.3306,308.0,46.86,2120.74,1642276740.0
1087,1326283170.0,3,0.57277,0.296631,0.653049,0.279603,-37.0096,173.324,308.27,46.69,2119.2,1642276770.0
1088,1326283200.0,3,0.528124,0.244479,0.541848,0.212721,-36.9887,173.3174,308.53,46.51,2117.63,1642276800.0
1089,1326283230.0,3,0.447511,0.169459,0.5024,0.129003,-36.9678,173.3107,308.8,46.34,2116.06,1642276830.0
1090,1326283260.0,3,0.385295,0.0930673,0.428711,0.0599702,-36.9468,173.3039,309.06,46.16,2114.5,1642276860.0
1091,1326283290.0,3,0.329406,0.0470911,0.401789,0.0374046,-36.9256,173.2971,309.32,45.98,2112.92,1642276890.0
1092,1326283320.0,3,0.328071,0.0421172,0.436644,0.0502728,-36.9043,173.2902,309.58,45.81,2111.33,1642276920.0
1093,1326283350.0,3,0.338477,0.0524098,0.433282,0.0581232,-36.8829,173.2833,309.83,45.63,2109.74,1642276950.0
1094,1326283380.0,3,0.327045,0.0509828,0.423712,0.0474643,-36.8613,173.2763,310.08,45.45,2108.14,1642276980.0
1095,1326283410.0,3,0.313638,0.0386485,0.415943,0.0334046,-36.8396,173.2692,310.34,45.27,2106.53,1642277010.0
1096,1326283440.0,3,0.29261,0.0242979,0.390982,0.0185491,-36.8178,173.2621,310.58,45.09,2104.92,1642277040.0
1097,1326283470.0,3,0.259316,0.0021153,0.357839,-0.0113778,-36.7959,173.2549,310.83,44.91,2103.31,1642277070.0
1098,1326283500.0,3,0.212011,-0.0379099,0.304523,-0.0618468,-36.7738,173.2476,311.08,44.73,2101.68,1642277100.0
1099,1326283530.0,3,0.150525,-0.0896505,0.243042,-0.115037,-36.7516,173.2403,311.32,44.54,2100.05,1642277130.0
1100,1326283560.0,3,0.0927666,-0.132128,0.196406,-0.147265,-36.7292,173.2329,311.56,44.36,2098.4,1642277160.0
1101,1326283590.0,3,0.0594075,-0.154457,0.182623,-0.160562,-36.7067,173.2255,311.8,44.18,2096.75,1642277190.0
1102,1326283620.0,3,0.0352838,-0.166442,0.154703,-0.171929,-36.6841,173.218,312.04,43.99,2095.1,1642277220.0
1103,1326283650.0,3,0.00470808,-0.177704,0.127656,-0.183279,-36.6613,173.2104,312.27,43.81,2093.43,1642277250.0
1104,1326283680.0,3,-0.0198825,-0.18856,0.111491,-0.193682,-36.6384,173.2028,312.51,43.62,2091.76,1642277280.0
1105,1326283710.0,3,-0.0442774,-0.197993,0.0842171,-0.202525,-36.6154,173.1951,312.74,43.43,2090.09,1642277310.0
1106,1326283740.0,3,-0.0581339,-0.191854,0.0878451,-0.182221,-36.5922,173.1874,312.97,43.25,2088.4,1642277340.0
1107,1326283770.0,3,-0.0289805,-0.144788,0.146385,-0.10927,-36.5688,173.1796,313.2,43.06,2086.7,1642277370.0
1108,1326283800.0,3,0.0373923,-0.0622098,0.223846,-0.0176901,-36.5453,173.1718,313.42,42.87,2085.0,1642277400.0
1109,1326283830.0,3,0.0917929,0.0123558,0.258239,0.0393052,-36.5217,173.1638,313.65,42.68,2083.29,1642277430.0
1110,1326283860.0,3,0.107015,0.0462881,0.256573,0.0494931,-36.4979,173.1559,313.87,42.49,2081.57,1642277460.0
1111,1326283890.0,3,0.0785529,0.0392039,0.202861,0.0245109,-36.4739,173.1478,314.09,42.3,2079.84,1642277490.0
1112,1326283920.0,3,0.0304996,0.00506964,0.162111,-0.0192518,-36.4498,173.1397,314.31,42.11,2078.11,1642277520.0
1113,1326283950.0,3,-0.0294692,-0.0312075,0.0833347,-0.0485805,-36.4256,173.1316,314.53,41.92,2076.37,1642277550.0
1114,1326283980.0,3,-0.0622221,-0.0428183,0.0965428,-0.0431832,-36.4011,173.1234,314.75,41.73,2074.61,1642277580.0
1115,1326284010.0,3,-0.0587048,-0.0296788,0.089746,-0.0230962,-36.3766,173.1151,314.96,41.54,2072.85,1642277610.0
1116,1326284040.0,3,-0.0756306,-0.0180673,0.0609552,-0.0207975,-36.3518,173.1068,315.17,41.35,2071.08,1642277640.0
1117,1326284070.0,3,-0.110846,-0.0388121,0.0171815,-0.0655884,-36.3269,173.0984,315.38,41.15,2069.3,1642277670.0
1118,1326284100.0,3,-0.195083,-0.107807,-0.110564,-0.160016,-36.3019,173.09,315.59,40.96,2067.51,1642277700.0
1119,1326284130.0,3,-0.297349,-0.19236,-0.19127,-0.235777,-36.2767,173.0815,315.8,40.77,2065.72,1642277730.0
1120,1326284160.0,3,-0.351819,-0.224504,-0.222925,-0.224752,-36.2513,173.0729,316.01,40.57,2063.91,1642277760.0
1121,1326284190.0,3,-0.323981,-0.186941,-0.139518,-0.160609,-36.2257,173.0643,316.21,40.38,2062.09,1642277790.0
1122,1326284220.0,3,-0.272171,-0.125563,-0.124037,-0.102058,-36.2,173.0557,316.41,40.18,2060.27,1642277820.0
1123,1326284250.0,3,-0.248869,-0.0707274,-0.0984708,-0.0514491,-36.1741,173.0469,316.62,39.99,2058.44,1642277850.0
1124,1326284280.0,3,-0.20586,-0.0305805,-0.0448075,-0.022501,-36.148,173.0382,316.82,39.79,2056.59,1642277880.0
1125,1326284310.0,3,-0.20919,-0.0207685,-0.112035,-0.032205,-36.1217,173.0293,317.02,39.6,2054.73,1642277910.0
1126,1326284340.0,3,-0.23834,-0.0259591,-0.110142,-0.0326665,-36.0953,173.0204,317.21,39.4,2052.87,1642277940.0
1127,1326284370.0,3,-0.219495,-0.0100438,-0.0821168,-0.00014137,-36.0687,173.0115,317.41,39.2,2051.0,1642277970.0
1128,1326284400.0,3,-0.213038,0.00973928,-0.105947,0.00663581,-36.0419,173.0025,317.6,39.0,2049.11,1642278000.0
1129,1326284430.0,3,-0.237476,-0.00457642,-0.140619,-0.0289762,-36.0149,172.9934,317.8,38.81,2047.22,1642278030.0
1130,1326284460.0,3,-0.264442,-0.0268582,-0.169123,-0.0373109,-35.9878,172.9843,317.99,38.61,2045.32,1642278060.0
1131,1326284490.0,3,-0.243678,0.00119881,-0.108446,0.0282373,-35.9604,172.9752,318.18,38.41,2043.4,1642278090.0
1132,1326284520.0,3,-0.150149,0.0952866,0.00742565,0.151713,-35.9329,172.9659,318.37,38.21,2041.48,1642278120.0
1133,1326284550.0,3,-0.0266809,0.228336,0.127503,0.295057,-35.9052,172.9567,318.55,38.01,2039.54,1642278150.0
1134,1326284580.0,3,0.100648,0.354448,0.250799,0.405033,-35.8773,172.9473,318.74,37.82,2037.6,1642278180.0
1135,1326284610.0,3,0.173402,0.425721,0.261326,0.438977,-35.8492,172.9379,318.92,37.62,2035.65,1642278210.0
1136,1326284640.0,3,0.171689,0.430273,0.235097,0.415353,-35.8209,172.9285,319.11,37.42,2033.68,1642278240.0
1137,1326284670.0,3,0.148048,0.400368,0.201124,0.380255,-35.7924,172.919,319.29,37.22,2031.7,1642278270.0
1138,1326284700.0,3,0.10738,0.35921,0.14042,0.33441,-35.7637,172.9094,319.47,37.02,2029.71,1642278300.0
1139,1326284730.0,3,0.042403,0.289976,0.0579988,0.243527,-35.7348,172.8998,319.65,36.82,2027.72,1642278330.0
1140,1326284760.0,3,-0.0720585,0.174305,-0.102128,0.10488,-35.7057,172.8902,319.83,36.62,2025.7,1642278360.0
1141,1326284790.0,3,-0.19489,0.0401322,-0.201947,-0.0230097,-35.6764,172.8805,320.01,36.41,2023.68,1642278390.0
1142,1326284820.0,3,-0.285025,-0.0530995,-0.296444,-0.0796756,-35.6468,172.8707,320.18,36.21,2021.64,1642278420.0
1143,1326284850.0,3,-0.320051,-0.0896613,-0.286608,-0.0940231,-35.6171,172.8609,320.36,36.01,2019.6,1642278450.0
1144,1326284880.0,3,-0.327956,-0.120917,-0.326425,-0.139582,-35.5872,172.851,320.53,35.81,2017.55,1642278480.0
1145,1326284910.0,3,-0.389596,-0.177868,-0.423882,-0.204892,-35.557,172.8411,320.7,35.61,2015.47,1642278510.0
1146,1326284940.0,3,-0.427025,-0.227255,-0.415965,-0.235801,-35.5267,172.8311,320.87,35.41,2013.4,1642278540.0
1147,1326284970.0,3,-0.434681,-0.254629,-0.454662,-0.257899,-35.4961,172.8211,321.04,35.21,2011.31,1642278570.0
1148,1326285000.0,3,-0.474434,-0.295823,-0.510959,-0.316117,-35.4653,172.811,321.21,35.0,2009.21,1642278600.0
1149,1326285030.0,3,-0.520403,-0.357014,-0.560842,-0.37722,-35.4342,172.8009,321.38,34.8,2007.08,1642278630.0
1150,1326285060.0,3,-0.547514,-0.3991,-0.579299,-0.397255,-35.403,172.7907,321.55,34.6,2004.96,1642278660.0
1151,1326285090.0,3,-0.54973,-0.410257,-0.580315,-0.397179,-35.3715,172.7805,321.71,34.4,2002.82,1642278690.0
1152,1326285120.0,3,-0.540146,-0.416113,-0.574878,-0.406695,-35.3398,172.7702,321.88,34.19,2000.67,1642278720.0
1153,1326285150.0,3,-0.526953,-0.417313,-0.567974,-0.397232,-35.3078,172.7599,322.04,33.99,1998.49,1642278750.0
1154,1326285180.0,3,-0.478514,-0.380841,-0.492588,-0.331658,-35.2757,172.7495,322.21,33.79,1996.32,1642278780.0
1155,1326285210.0,3,-0.390409,-0.304001,-0.405708,-0.24147,-35.2432,172.7391,322.37,33.59,1994.12,1642278810.0
1156,1326285240.0,3,-0.28825,-0.22614,-0.30132,-0.173834,-35.2106,172.7286,322.53,33.38,1991.93,1642278840.0
1157,1326285270.0,3,-0.221871,-0.160868,-0.286411,-0.109165,-35.1777,172.7181,322.69,33.18,1989.71,1642278870.0
1158,1326285300.0,3,-0.129366,-0.0876346,-0.128965,-0.0256944,-35.1445,172.7075,322.85,32.98,1987.47,1642278900.0
1159,1326285330.0,3,-0.0377747,-0.0161591,-0.11497,0.035499,-35.1112,172.6969,323.0,32.77,1985.24,1642278930.0
1160,1326285360.0,3,0.00240341,0.0249036,-0.0604122,0.0574887,-35.0775,172.6862,323.16,32.57,1982.98,1642278960.0
1161,1326285390.0,3,0.0636853,0.0572372,-0.00427704,0.100468,-35.0436,172.6755,323.32,32.37,1980.7,1642278990.0
1162,1326285420.0,3,0.134975,0.129427,0.0714491,0.202062,-35.0095,172.6647,323.47,32.16,1978.42,1642279020.0
1163,1326285450.0,3,0.262044,0.235953,0.23978,0.313494,-34.9751,172.6539,323.63,31.96,1976.13,1642279050.0
1164,1326285480.0,3,0.364698,0.327732,0.26673,0.384838,-34.9404,172.643,323.78,31.75,1973.81,1642279080.0
1165,1326285510.0,3,0.431462,0.388363,0.364313,0.43344,-34.9055,172.6321,323.93,31.55,1971.49,1642279110.0
1166,1326285540.0,3,0.49507,0.435642,0.385543,0.477939,-34.8703,172.6212,324.08,31.35,1969.15,1642279140.0
1167,1326285570.0,3,0.530149,0.46497,0.427434,0.490391,-34.8349,172.6101,324.24,31.14,1966.8,1642279170.0
1168,1326285600.0,3,0.538551,0.460922,0.396,0.467828,-34.7992,172.5991,324.39,30.94,1964.43,1642279200.0
1169,1326285630.0,3,0.530597,0.447426,0.406255,0.461022,-34.7632,172.588,324.53,30.73,1962.05,1642279230.0
1170,1326285660.0,3,0.549017,0.458572,0.428214,0.486873,-34.7269,172.5768,324.68,30.53,1959.66,1642279260.0
1171,1326285690.0,3,0.581578,0.481038,0.466891,0.501678,-34.6903,172.5656,324.83,30.33,1957.24,1642279290.0
1172,1326285720.0,3,0.583638,0.478116,0.4293,0.476585,-34.6535,172.5544,324.98,30.12,1954.82,1642279320.0
1173,1326285750.0,3,0.537112,0.432683,0.372455,0.406652,-34.6164,172.5431,325.12,29.92,1952.38,1642279350.0
1174,1326285780.0,3,0.4548,0.335992,0.26437,0.278508,-34.579,172.5318,325.27,29.72,1949.92,1642279380.0
1175,1326285810.0,3,0.313005,0.196488,0.0890613,0.122043,-34.5413,172.5204,325.41,29.51,1947.46,1642279410.0
1176,1326285840.0,3,0.184444,0.0670144,0.0085417,0.0137365,-34.5033,172.509,325.56,29.31,1944.97,1642279440.0
1177,1326285870.0,3,0.113425,-0.00922532,-0.0501739,-0.0365907,-34.465,172.4975,325.7,29.1,1942.47,1642279470.0
1178,1326285900.0,3,0.0650243,-0.059803,-0.085071,-0.0945589,-34.4264,172.486,325.84,28.9,1939.95,1642279500.0
1179,1326285930.0,3,-0.00891237,-0.129021,-0.194135,-0.182421,-34.3875,172.4745,325.98,28.7,1937.42,1642279530.0
1180,1326285960.0,3,-0.0857714,-0.208361,-0.232351,-0.260092,-34.3483,172.4629,326.12,28.49,1934.87,1642279560.0
1181,1326285990.0,3,-0.144317,-0.267942,-0.303705,-0.308717,-34.3088,172.4513,326.27,28.29,1932.31,1642279590.0
1182,1326286020.0,3,-0.196959,-0.312587,-0.330182,-0.35715,-34.269,172.4396,326.4,28.08,1929.73,1642279620.0
1183,1326286050.0,3,-0.252341,-0.371048,-0.404767,-0.433083,-34.2288,172.4279,326.54,27.88,1927.13,1642279650.0
1184,1326286080.0,3,-0.332577,-0.445568,-0.479446,-0.513354,-34.1884,172.4161,326.68,27.68,1924.53,1642279680.0
1185,1326286110.0,3,-0.388343,-0.49823,-0.505203,-0.545972,-34.1476,172.4043,326.82,27.47,1921.9,1642279710.0
1186,1326286140.0,3,-0.399535,-0.50172,-0.489024,-0.527832,-34.1065,172.3925,326.96,27.27,1919.26,1642279740.0
1187,1326286170.0,3,-0.371409,-0.47648,-0.434893,-0.502537,-34.0651,172.3806,327.09,27.07,1916.6,1642279770.0
1188,1326286200.0,3,-0.356428,-0.448428,-0.444796,-0.478855,-34.0233,172.3687,327.23,26.86,1913.92,1642279800.0
1189,1326286230.0,3,-0.321628,-0.41,-0.349717,-0.432576,-33.9812,172.3568,327.36,26.66,1911.23,1642279830.0
1190,1326286260.0,3,-0.266118,-0.352604,-0.316642,-0.369617,-33.9387,172.3448,327.5,26.46,1908.51,1642279860.0
1191,1326286290.0,3,-0.215365,-0.289592,-0.229555,-0.310916,-33.8959,172.3327,327.63,26.25,1905.79,1642279890.0
1192,1326286320.0,3,-0.157335,-0.228212,-0.18144,-0.25108,-33.8528,172.3207,327.77,26.05,1903.05,1642279920.0
1193,1326286350.0,3,-0.0966936,-0.161074,-0.0892829,-0.180748,-33.8093,172.3085,327.9,25.85,1900.29,1642279950.0
1194,1326286380.0,3,-0.0334363,-0.0873222,-0.0350676,-0.106751,-33.7654,172.2964,328.03,25.65,1897.51,1642279980.0
1195,1326286410.0,3,0.0437229,-0.00781789,0.0862214,-0.0235323,-33.7212,172.2842,328.16,25.44,1894.72,1642280010.0
1196,1326286440.0,3,0.129133,0.0870145,0.1576,0.0827687,-33.6766,172.272,328.3,25.24,1891.9,1642280040.0
1197,1326286470.0,3,0.219148,0.189725,0.289083,0.18338,-33.6317,172.2597,328.43,25.04,1889.08,1642280070.0
1198,1326286500.0,3,0.300939,0.266579,0.344688,0.238841,-33.5864,172.2475,328.56,24.84,1886.23,1642280100.0
1199,1326286530.0,3,0.329517,0.313402,0.368429,0.280147,-33.5407,172.2351,328.69,24.63,1883.37,1642280130.0
1200,1326286560.0,3,0.373823,0.361407,0.456323,0.339722,-33.4946,172.2228,328.82,24.43,1880.48,1642280160.0
1201,1326286590.0,3,0.40182,0.396708,0.448386,0.357345,-33.4481,172.2104,328.94,24.23,1877.58,1642280190.0
1202,1326286620.0,3,0.378911,0.374673,0.432634,0.303207,-33.4013,172.198,329.07,24.03,1874.67,1642280220.0
1203,1326286650.0,3,0.311998,0.323776,0.337085,0.264708,-33.354,172.1855,329.2,23.83,1871.73,1642280250.0
1204,1326286680.0,3,0.28761,0.30512,0.406753,0.277287,-33.3064,172.173,329.33,23.63,1868.78,1642280280.0
1205,1326286710.0,3,0.290201,0.30019,0.363656,0.267456,-33.2583,172.1605,329.46,23.43,1865.8,1642280310.0
1206,1326286740.0,3,0.236232,0.266462,0.318811,0.223105,-33.2099,172.1479,329.58,23.22,1862.82,1642280340.0
1207,1326286770.0,3,0.184506,0.219275,0.279234,0.18804,-33.161,172.1354,329.71,23.02,1859.8,1642280370.0
1208,1326286800.0,3,0.140775,0.168125,0.249944,0.137959,-33.1117,172.1228,329.83,22.82,1856.77,1642280400.0
1209,1326286830.0,3,0.05507,0.0940649,0.124955,0.0585501,-33.062,172.1101,329.96,22.62,1853.73,1642280430.0
1210,1326286860.0,3,-0.0346704,0.0157023,0.0852875,0.000633408,-33.0119,172.0974,330.08,22.42,1850.66,1642280460.0
