,GPS_seconds,satellite_number,variometric_derived_TEC,variometric_derived_TEC_filtered,absolute_derived_TEC,absolute_derived_TEC_filtered,latitude_piercing_point,longitude_piercing_point,satellite_azimuth,satellite_elevation_angle,distance_to_piercing_point,time
1084,1326306780.0,3,-13.6772,-0.13733,-0.013435,-0.129459,-12.7731,-165.3892,80.14,23.53,1365.58,1642300380.0
1085,1326306810.0,3,-13.6557,-0.142183,-0.0139784,-0.136813,-12.8022,-165.3957,80.39,23.58,1362.98,1642300410.0
1086,1326306840.0,3,-13.6443,-0.140596,0.0153395,-0.1268,-12.8312,-165.4023,80.64,23.63,1360.38,1642300440.0
1087,1326306870.0,3,-13.6087,-0.128437,0.062605,-0.113113,-12.8601,-165.4088,80.89,23.68,1357.8,1642300470.0
1088,1326306900.0,3,-13.579,-0.120722,0.0788356,-0.112594,-12.889,-165.4152,81.15,23.73,1355.23,1642300500.0
1089,1326306930.0,3,-13.568,-0.117537,0.0880077,-0.1085,-12.9177,-165.4217,81.4,23.77,1352.67,1642300530.0
1090,1326306960.0,3,-13.5262,-0.101455,0.165199,-0.0822011,-12.9464,-165.4281,81.65,23.82,1350.12,1642300560.0
1091,1326306990.0,3,-13.4717,-0.0657762,0.19937,-0.0385155,-12.9751,-165.4344,81.9,23.87,1347.58,1642300590.0
1092,1326307020.0,3,-13.4262,-0.0238863,0.258593,0.000388848,-13.0036,-165.4408,82.15,23.91,1345.05,1642300620.0
1093,1326307050.0,3,-13.3727,0.000710315,0.307848,0.00938083,-13.0321,-165.4471,82.41,23.96,1342.53,1642300650.0
1094,1326307080.0,3,-13.3598,0.00268938,0.285168,0.00320518,-13.0605,-165.4533,82.66,24.0,1340.03,1642300680.0
1095,1326307110.0,3,-13.3489,0.00992159,0.330544,0.0228787,-13.0888,-165.4595,82.91,24.05,1337.54,1642300710.0
1096,1326307140.0,3,-13.2968,0.0372854,0.389011,0.0566263,-13.1171,-165.4657,83.17,24.09,1335.06,1642300740.0
1097,1326307170.0,3,-13.2666,0.0608789,0.389567,0.0684941,-13.1453,-165.4719,83.42,24.14,1332.58,1642300770.0
1098,1326307200.0,3,-13.2538,0.0715278,0.413224,0.0765664,-13.1734,-165.478,83.67,24.18,1330.12,1642300800.0
1099,1326307230.0,3,-13.216,0.091128,0.463007,0.106432,-13.2015,-165.484,83.93,24.22,1327.67,1642300830.0
1100,1326307260.0,3,-13.1847,0.121032,0.472881,0.135125,-13.2295,-165.4901,84.18,24.26,1325.23,1642300860.0
1101,1326307290.0,3,-13.1669,0.136813,0.495902,0.137096,-13.2575,-165.496,84.44,24.3,1322.8,1642300890.0
1102,1326307320.0,3,-13.1616,0.133499,0.480036,0.127739,-13.2853,-165.502,84.69,24.34,1320.38,1642300920.0
1103,1326307350.0,3,-13.1608,0.135827,0.493296,0.140659,-13.3131,-165.5079,84.95,24.38,1317.98,1642300950.0
1104,1326307380.0,3,-13.1399,0.160114,0.516703,0.175165,-13.3409,-165.5137,85.2,24.42,1315.58,1642300980.0
1105,1326307410.0,3,-13.1115,0.184711,0.545219,0.18904,-13.3686,-165.5195,85.46,24.46,1313.2,1642301010.0
1106,1326307440.0,3,-13.1226,0.18224,0.488877,0.169486,-13.3962,-165.5253,85.71,24.49,1310.82,1642301040.0
1107,1326307470.0,3,-13.1414,0.167376,0.501657,0.158541,-13.4238,-165.531,85.97,24.53,1308.46,1642301070.0
1108,1326307500.0,3,-13.15,0.168685,0.465556,0.171643,-13.4514,-165.5367,86.23,24.57,1306.1,1642301100.0
1109,1326307530.0,3,-13.1473,0.17779,0.500578,0.176563,-13.4788,-165.5423,86.48,24.6,1303.76,1642301130.0
1110,1326307560.0,3,-13.1574,0.176724,0.438696,0.169253,-13.5062,-165.5479,86.74,24.64,1301.43,1642301160.0
1111,1326307590.0,3,-13.1866,0.171981,0.434915,0.166922,-13.5336,-165.5534,87.0,24.67,1299.11,1642301190.0
1112,1326307620.0,3,-13.1924,0.163965,0.420248,0.153484,-13.5609,-165.5589,87.25,24.7,1296.8,1642301220.0
1113,1326307650.0,3,-13.2395,0.142053,0.333628,0.123451,-13.5882,-165.5643,87.51,24.74,1294.5,1642301250.0
1114,1326307680.0,3,-13.2855,0.118662,0.320114,0.106637,-13.6154,-165.5697,87.77,24.77,1292.21,1642301280.0
1115,1326307710.0,3,-13.2963,0.111171,0.303611,0.10813,-13.6426,-165.575,88.02,24.8,1289.93,1642301310.0
1116,1326307740.0,3,-13.3281,0.112392,0.248194,0.109038,-13.6697,-165.5802,88.28,24.83,1287.67,1642301340.0
1117,1326307770.0,3,-13.3485,0.109844,0.254774,0.103548,-13.6968,-165.5855,88.54,24.86,1285.41,1642301370.0
1118,1326307800.0,3,-13.3785,0.0960219,0.180378,0.0819761,-13.7238,-165.5906,88.8,24.88,1283.17,1642301400.0
1119,1326307830.0,3,-13.445,0.0606866,0.112963,0.0328346,-13.7508,-165.5957,89.06,24.91,1280.94,1642301430.0
1120,1326307860.0,3,-13.5168,0.00646504,0.0275251,-0.0269006,-13.7778,-165.6008,89.31,24.94,1278.7,1642301460.0
1121,1326307890.0,3,-13.593,-0.042904,-0.0479629,-0.0656996,-13.8047,-165.6058,89.57,24.97,1276.49,1642301490.0
1122,1326307920.0,3,-13.6416,-0.0689325,-0.0775139,-0.0778706,-13.8316,-165.6107,89.83,24.99,1274.29,1642301520.0
1123,1326307950.0,3,-13.684,-0.0827522,-0.140171,-0.0921724,-13.8584,-165.6156,90.09,25.02,1272.1,1642301550.0
1124,1326307980.0,3,-13.7277,-0.106668,-0.172926,-0.124853,-13.8852,-165.6204,90.35,25.04,1269.92,1642301580.0
1125,1326308010.0,3,-13.7801,-0.132081,-0.252807,-0.142211,-13.9119,-165.6252,90.61,25.06,1267.75,1642301610.0
1126,1326308040.0,3,-13.8069,-0.130113,-0.233871,-0.120276,-13.9387,-165.6299,90.86,25.08,1265.59,1642301640.0
1127,1326308070.0,3,-13.8033,-0.10898,-0.254126,-0.099702,-13.9654,-165.6345,91.12,25.11,1263.44,1642301670.0
1128,1326308100.0,3,-13.8244,-0.104184,-0.2836,-0.110552,-13.992,-165.6391,91.38,25.13,1261.31,1642301700.0
1129,1326308130.0,3,-13.8604,-0.111764,-0.333291,-0.114386,-14.0187,-165.6436,91.64,25.15,1259.18,1642301730.0
1130,1326308160.0,3,-13.8617,-0.0979219,-0.293285,-0.0820227,-14.0453,-165.6481,91.9,25.17,1257.06,1642301760.0
1131,1326308190.0,3,-13.8514,-0.0645075,-0.318557,-0.0467727,-14.0718,-165.6525,92.16,25.18,1254.96,1642301790.0
1132,1326308220.0,3,-13.8601,-0.0464107,-0.317166,-0.0452568,-14.0984,-165.6568,92.42,25.2,1252.87,1642301820.0
1133,1326308250.0,3,-13.875,-0.0538643,-0.354152,-0.0609077,-14.1249,-165.6611,92.68,25.22,1250.78,1642301850.0
1134,1326308280.0,3,-13.9052,-0.0558607,-0.382513,-0.0484028,-14.1514,-165.6653,92.94,25.23,1248.71,1642301880.0
1135,1326308310.0,3,-13.8891,-0.0278798,-0.327301,-0.00468163,-14.1779,-165.6694,93.2,25.25,1246.65,1642301910.0
1136,1326308340.0,3,-13.8679,0.00665387,-0.345573,0.0206812,-14.2043,-165.6735,93.46,25.26,1244.6,1642301940.0
1137,1326308370.0,3,-13.8779,0.012062,-0.351304,0.00654734,-14.2307,-165.6775,93.72,25.28,1242.56,1642301970.0
1138,1326308400.0,3,-13.9049,-0.00433596,-0.403582,-0.0118313,-14.2572,-165.6814,93.98,25.29,1240.53,1642302000.0
1139,1326308430.0,3,-13.9269,-0.0160365,-0.399429,-0.0170076,-14.2835,-165.6853,94.23,25.3,1238.51,1642302030.0
1140,1326308460.0,3,-13.9402,-0.0257798,-0.432864,-0.0310828,-14.3099,-165.6891,94.49,25.31,1236.5,1642302060.0
1141,1326308490.0,3,-13.9719,-0.0456153,-0.464914,-0.0559415,-14.3363,-165.6928,94.75,25.32,1234.5,1642302090.0
1142,1326308520.0,3,-13.9884,-0.0643782,-0.467649,-0.0682825,-14.3626,-165.6965,95.01,25.33,1232.52,1642302120.0
1143,1326308550.0,3,-14.0006,-0.0709184,-0.491109,-0.0691426,-14.389,-165.7001,95.27,25.34,1230.53,1642302150.0
1144,1326308580.0,3,-14.002,-0.0752644,-0.47129,-0.0767826,-14.4153,-165.7036,95.53,25.35,1228.57,1642302180.0
1145,1326308610.0,3,-14.0065,-0.0820259,-0.500251,-0.0823311,-14.4416,-165.707,95.79,25.35,1226.62,1642302210.0
1146,1326308640.0,3,-13.9989,-0.0762008,-0.456041,-0.0654335,-14.4679,-165.7104,96.05,25.36,1224.68,1642302240.0
1147,1326308670.0,3,-13.968,-0.0565124,-0.438675,-0.0436377,-14.4942,-165.7137,96.31,25.36,1222.74,1642302270.0
1148,1326308700.0,3,-13.9592,-0.0505765,-0.437187,-0.0536975,-14.5205,-165.7169,96.57,25.37,1220.82,1642302300.0
1149,1326308730.0,3,-13.9648,-0.0725522,-0.447654,-0.0872204,-14.5468,-165.7201,96.83,25.37,1218.91,1642302330.0
1150,1326308760.0,3,-13.9807,-0.0954304,-0.46709,-0.099562,-14.573,-165.7232,97.09,25.37,1217.01,1642302360.0
1151,1326308790.0,3,-13.9624,-0.0921314,-0.408518,-0.081534,-14.5993,-165.7262,97.35,25.37,1215.12,1642302390.0
1152,1326308820.0,3,-13.9235,-0.0739305,-0.387007,-0.0640128,-14.6256,-165.7291,97.61,25.37,1213.24,1642302420.0
1153,1326308850.0,3,-13.9049,-0.0630553,-0.367555,-0.0600279,-14.6519,-165.732,97.86,25.37,1211.37,1642302450.0
1154,1326308880.0,3,-13.8752,-0.0617451,-0.323255,-0.0617897,-14.6782,-165.7347,98.12,25.37,1209.52,1642302480.0
1155,1326308910.0,3,-13.8693,-0.0677758,-0.35209,-0.0731554,-14.7044,-165.7374,98.38,25.37,1207.68,1642302510.0
1156,1326308940.0,3,-13.8571,-0.082388,-0.294166,-0.0918993,-14.7307,-165.7401,98.64,25.37,1205.83,1642302540.0
1157,1326308970.0,3,-13.8472,-0.0937397,-0.326448,-0.0960924,-14.757,-165.7426,98.9,25.36,1204.01,1642302570.0
1158,1326309000.0,3,-13.8279,-0.0905233,-0.249998,-0.0860054,-14.7833,-165.7451,99.16,25.36,1202.2,1642302600.0
1159,1326309030.0,3,-13.7825,-0.0835839,-0.229861,-0.0836354,-14.8096,-165.7474,99.41,25.35,1200.4,1642302630.0
1160,1326309060.0,3,-13.7677,-0.0779271,-0.215094,-0.0761773,-14.8359,-165.7497,99.67,25.34,1198.61,1642302660.0
1161,1326309090.0,3,-13.7095,-0.0542736,-0.106684,-0.037289,-14.8623,-165.7519,99.93,25.34,1196.83,1642302690.0
1162,1326309120.0,3,-13.6438,-0.0113326,-0.0767008,0.00870115,-14.8886,-165.7541,100.19,25.33,1195.06,1642302720.0
1163,1326309150.0,3,-13.5884,0.0196143,0.0107898,0.0232612,-14.915,-165.7561,100.45,25.32,1193.3,1642302750.0
1164,1326309180.0,3,-13.5563,0.0232195,-0.00517372,0.0148398,-14.9413,-165.7581,100.7,25.31,1191.56,1642302780.0
1165,1326309210.0,3,-13.5451,0.0152707,0.041307,0.00674989,-14.9677,-165.76,100.96,25.3,1189.82,1642302810.0
1166,1326309240.0,3,-13.5175,0.00917563,0.0582143,0.00203212,-14.9942,-165.7618,101.22,25.28,1188.09,1642302840.0
1167,1326309270.0,3,-13.5005,0.00832298,0.0835355,0.00444673,-15.0206,-165.7635,101.47,25.27,1186.38,1642302870.0
1168,1326309300.0,3,-13.4714,0.0136415,0.125222,0.0122343,-15.047,-165.7651,101.73,25.26,1184.68,1642302900.0
1169,1326309330.0,3,-13.4422,0.0149121,0.150232,0.00615255,-15.0735,-165.7666,101.99,25.24,1182.99,1642302930.0
1170,1326309360.0,3,-13.4333,0.00479087,0.15053,-0.00943867,-15.1,-165.7681,102.24,25.23,1181.31,1642302960.0
1171,1326309390.0,3,-13.422,-0.00138359,0.181097,-0.00730689,-15.1265,-165.7694,102.5,25.21,1179.65,1642302990.0
1172,1326309420.0,3,-13.3862,0.00786916,0.230914,0.00883924,-15.1531,-165.7707,102.75,25.19,1177.98,1642303020.0
1173,1326309450.0,3,-13.3573,0.0217227,0.247927,0.0203954,-15.1797,-165.7719,103.01,25.17,1176.34,1642303050.0
1174,1326309480.0,3,-13.3298,0.0360172,0.294114,0.0369846,-15.2063,-165.773,103.26,25.15,1174.7,1642303080.0
1175,1326309510.0,3,-13.2821,0.0605298,0.351436,0.0687762,-15.2329,-165.7739,103.52,25.13,1173.09,1642303110.0
1176,1326309540.0,3,-13.2447,0.0903671,0.376874,0.096298,-15.2596,-165.7749,103.77,25.11,1171.47,1642303140.0
1177,1326309570.0,3,-13.2177,0.105782,0.413388,0.0995066,-15.2863,-165.7757,104.03,25.09,1169.87,1642303170.0
1178,1326309600.0,3,-13.2016,0.103876,0.416962,0.0923994,-15.3131,-165.7764,104.28,25.06,1168.29,1642303200.0
1179,1326309630.0,3,-13.2042,0.104511,0.415595,0.100836,-15.3399,-165.777,104.54,25.04,1166.71,1642303230.0
1180,1326309660.0,3,-13.1793,0.115436,0.474203,0.114671,-15.3667,-165.7775,104.79,25.01,1165.15,1642303260.0
1181,1326309690.0,3,-13.1698,0.118336,0.441799,0.107198,-15.3936,-165.778,105.04,24.99,1163.59,1642303290.0
1182,1326309720.0,3,-13.1911,0.105091,0.438337,0.0888216,-15.4205,-165.7783,105.3,24.96,1162.06,1642303320.0
1183,1326309750.0,3,-13.1873,0.0963608,0.455823,0.0908392,-15.4475,-165.7785,105.55,24.93,1160.53,1642303350.0
1184,1326309780.0,3,-13.1798,0.110822,0.460223,0.119145,-15.4745,-165.7787,105.8,24.9,1159.01,1642303380.0
1185,1326309810.0,3,-13.1561,0.141012,0.508501,0.152317,-15.5015,-165.7787,106.05,24.87,1157.51,1642303410.0
1186,1326309840.0,3,-13.1257,0.167586,0.52565,0.17327,-15.5286,-165.7787,106.3,24.84,1156.02,1642303440.0
1187,1326309870.0,3,-13.1206,0.186498,0.523643,0.191512,-15.5558,-165.7785,106.55,24.81,1154.54,1642303470.0
1188,1326309900.0,3,-13.1093,0.206088,0.552469,0.214139,-15.583,-165.7783,106.8,24.78,1153.07,1642303500.0
1189,1326309930.0,3,-13.1009,0.220636,0.544116,0.222527,-15.6102,-165.7779,107.05,24.75,1151.62,1642303530.0
1190,1326309960.0,3,-13.1133,0.221011,0.531549,0.217191,-15.6376,-165.7774,107.3,24.71,1150.17,1642303560.0
1191,1326309990.0,3,-13.1338,0.218759,0.505763,0.220469,-15.6649,-165.7769,107.55,24.67,1148.74,1642303590.0
1192,1326310020.0,3,-13.1433,0.217566,0.51474,0.217063,-15.6924,-165.7762,107.8,24.64,1147.32,1642303620.0
1193,1326310050.0,3,-13.1778,0.199116,0.438464,0.185984,-15.7199,-165.7754,108.05,24.6,1145.92,1642303650.0
1194,1326310080.0,3,-13.2303,0.168636,0.41091,0.159111,-15.7474,-165.7746,108.3,24.56,1144.53,1642303680.0
1195,1326310110.0,3,-13.261,0.151263,0.378097,0.154336,-15.7751,-165.7736,108.55,24.52,1143.14,1642303710.0
1196,1326310140.0,3,-13.2957,0.1352,0.341008,0.129528,-15.8027,-165.7725,108.79,24.48,1141.78,1642303740.0
1197,1326310170.0,3,-13.3602,0.0911791,0.247597,0.0686674,-15.8305,-165.7713,109.04,24.44,1140.43,1642303770.0
1198,1326310200.0,3,-13.4401,0.031174,0.179872,0.012216,-15.8583,-165.77,109.29,24.4,1139.09,1642303800.0
1199,1326310230.0,3,-13.5078,-0.0157262,0.109852,-0.0223503,-15.8862,-165.7686,109.53,24.36,1137.76,1642303830.0
1200,1326310260.0,3,-13.556,-0.0484236,0.0805079,-0.0503208,-15.9142,-165.767,109.78,24.31,1136.45,1642303860.0
1201,1326310290.0,3,-13.6087,-0.0748724,0.00183149,-0.0720179,-15.9423,-165.7654,110.02,24.27,1135.14,1642303890.0
1202,1326310320.0,3,-13.6527,-0.098506,-0.011206,-0.0943943,-15.9704,-165.7637,110.27,24.22,1133.85,1642303920.0
1203,1326310350.0,3,-13.6975,-0.131594,-0.0925717,-0.135643,-15.9986,-165.7618,110.51,24.17,1132.58,1642303950.0
1204,1326310380.0,3,-13.7673,-0.171496,-0.156292,-0.172086,-16.0269,-165.7598,110.76,24.13,1131.32,1642303980.0
1205,1326310410.0,3,-13.8023,-0.192021,-0.168357,-0.174425,-16.0552,-165.7577,111.0,24.08,1130.08,1642304010.0
1206,1326310440.0,3,-13.8229,-0.194459,-0.203768,-0.174438,-16.0837,-165.7555,111.24,24.03,1128.84,1642304040.0
1207,1326310470.0,3,-13.8537,-0.208464,-0.23656,-0.200262,-16.1122,-165.7532,111.48,23.98,1127.62,1642304070.0
1208,1326310500.0,3,-13.8988,-0.232313,-0.301729,-0.220857,-16.1408,-165.7508,111.72,23.93,1126.42,1642304100.0
1209,1326310530.0,3,-13.9228,-0.242626,-0.293232,-0.219998,-16.1695,-165.7482,111.96,23.87,1125.23,1642304130.0
1210,1326310560.0,3,-13.9345,-0.244972,-0.333106,-0.224222,-16.1984,-165.7455,112.2,23.82,1124.05,1642304160.0
1211,1326310590.0,3,-13.9699,-0.255745,-0.372352,-0.240173,-16.2273,-165.7427,112.44,23.77,1122.89,1642304190.0
1212,1326310620.0,3,-13.9882,-0.270368,-0.37897,-0.253133,-16.2562,-165.7398,112.68,23.71,1121.75,1642304220.0
1213,1326310650.0,3,-14.0105,-0.279943,-0.426941,-0.259999,-16.2853,-165.7368,112.92,23.65,1120.61,1642304250.0
1214,1326310680.0,3,-14.0255,-0.280799,-0.419287,-0.25547,-16.3145,-165.7336,113.16,23.6,1119.5,1642304280.0
1215,1326310710.0,3,-14.0153,-0.268448,-0.41599,-0.235564,-16.3438,-165.7303,113.4,23.54,1118.39,1642304310.0
1216,1326310740.0,3,-14.0088,-0.248985,-0.416061,-0.217481,-16.3732,-165.7269,113.63,23.48,1117.31,1642304340.0
1217,1326310770.0,3,-13.9934,-0.232919,-0.396488,-0.205762,-16.4027,-165.7234,113.87,23.42,1116.23,1642304370.0
1218,1326310800.0,3,-13.9739,-0.207829,-0.388305,-0.170313,-16.4323,-165.7197,114.11,23.36,1115.18,1642304400.0
1219,1326310830.0,3,-13.9286,-0.154793,-0.316464,-0.102462,-16.462,-165.7159,114.34,23.3,1114.14,1642304430.0
1220,1326310860.0,3,-13.8533,-0.0887697,-0.248007,-0.0410661,-16.4919,-165.712,114.58,23.24,1113.11,1642304460.0
1221,1326310890.0,3,-13.8149,-0.0402435,-0.249906,-0.00905436,-16.5218,-165.708,114.81,23.17,1112.1,1642304490.0
1222,1326310920.0,3,-13.7785,-0.00836151,-0.186163,0.0180288,-16.5519,-165.7038,115.04,23.11,1111.11,1642304520.0
1223,1326310950.0,3,-13.7321,0.0297709,-0.167777,0.0619032,-16.5821,-165.6995,115.28,23.04,1110.13,1642304550.0
1224,1326310980.0,3,-13.6938,0.0747034,-0.119782,0.102328,-16.6123,-165.695,115.51,22.98,1109.18,1642304580.0
1225,1326311010.0,3,-13.6556,0.10038,-0.101112,0.107721,-16.6428,-165.6904,115.74,22.91,1108.23,1642304610.0
1226,1326311040.0,3,-13.6488,0.0992924,-0.114858,0.0945845,-16.6733,-165.6857,115.97,22.84,1107.31,1642304640.0
1227,1326311070.0,3,-13.6505,0.100391,-0.112976,0.103716,-16.704,-165.6808,116.2,22.77,1106.4,1642304670.0
1228,1326311100.0,3,-13.6196,0.115069,-0.0614479,0.116872,-16.7348,-165.6758,116.43,22.7,1105.51,1642304700.0
1229,1326311130.0,3,-13.6108,0.114371,-0.103303,0.0949972,-16.7657,-165.6707,116.66,22.63,1104.63,1642304730.0
1230,1326311160.0,3,-13.6288,0.0936262,-0.104561,0.0679995,-16.7968,-165.6654,116.88,22.56,1103.78,1642304760.0
1231,1326311190.0,3,-13.6239,0.0860648,-0.100212,0.0718878,-16.828,-165.66,117.11,22.49,1102.94,1642304790.0
1232,1326311220.0,3,-13.5991,0.0938787,-0.0612862,0.0753369,-16.8593,-165.6545,117.34,22.42,1102.11,1642304820.0
1233,1326311250.0,3,-13.6041,0.087243,-0.11474,0.0509135,-16.8908,-165.6487,117.56,22.34,1101.32,1642304850.0
1234,1326311280.0,3,-13.6125,0.0644737,-0.0816542,0.0222435,-16.9224,-165.6429,117.79,22.27,1100.53,1642304880.0
1235,1326311310.0,3,-13.6093,0.0513664,-0.112,0.0163701,-16.9542,-165.6369,118.01,22.19,1099.76,1642304910.0
1236,1326311340.0,3,-13.5955,0.0607565,-0.0568141,0.0327677,-16.9861,-165.6308,118.24,22.11,1099.01,1642304940.0
1237,1326311370.0,3,-13.5654,0.0766206,-0.0521535,0.0413639,-17.0181,-165.6245,118.46,22.04,1098.29,1642304970.0
1238,1326311400.0,3,-13.5571,0.0722074,-0.0389433,0.0182297,-17.0503,-165.618,118.68,21.96,1097.59,1642305000.0
1239,1326311430.0,3,-13.5615,0.0552143,-0.0592727,0.001216,-17.0827,-165.6114,118.9,21.88,1096.9,1642305030.0
1240,1326311460.0,3,-13.5495,0.0646187,-0.0131614,0.0306373,-17.1152,-165.6047,119.12,21.8,1096.23,1642305060.0
1241,1326311490.0,3,-13.4984,0.0954478,0.0463696,0.0576427,-17.1479,-165.5977,119.34,21.72,1095.59,1642305090.0
1242,1326311520.0,3,-13.4864,0.0993917,0.0162759,0.0346649,-17.1808,-165.5907,119.56,21.64,1094.96,1642305120.0
1243,1326311550.0,3,-13.5014,0.0804098,0.0225423,0.0164603,-17.2138,-165.5835,119.78,21.55,1094.35,1642305150.0
1244,1326311580.0,3,-13.4786,0.0890884,0.0691102,0.0497001,-17.2469,-165.5761,120.0,21.47,1093.77,1642305180.0
1245,1326311610.0,3,-13.4326,0.125706,0.123929,0.0889637,-17.2803,-165.5685,120.22,21.39,1093.21,1642305210.0
1246,1326311640.0,3,-13.4013,0.152288,0.141987,0.103469,-17.3138,-165.5608,120.43,21.3,1092.67,1642305240.0
1247,1326311670.0,3,-13.3789,0.166759,0.180213,0.119567,-17.3475,-165.5529,120.65,21.21,1092.16,1642305270.0
1248,1326311700.0,3,-13.3614,0.178198,0.189543,0.129513,-17.3814,-165.5449,120.86,21.13,1091.65,1642305300.0
1249,1326311730.0,3,-13.3641,0.165888,0.188945,0.0996744,-17.4154,-165.5367,121.08,21.04,1091.18,1642305330.0
1250,1326311760.0,3,-13.4065,0.123862,0.119308,0.0514022,-17.4497,-165.5283,121.29,20.95,1090.73,1642305360.0
1251,1326311790.0,3,-13.4434,0.0829038,0.130583,0.0252779,-17.4841,-165.5198,121.5,20.86,1090.3,1642305390.0
1252,1326311820.0,3,-13.4527,0.0622778,0.117745,0.0196975,-17.5187,-165.5111,121.71,20.77,1089.9,1642305420.0
1253,1326311850.0,3,-13.4679,0.0537329,0.117645,0.0192883,-17.5535,-165.5022,121.92,20.68,1089.52,1642305450.0
1254,1326311880.0,3,-13.4731,0.0444221,0.125228,0.0132829,-17.5885,-165.4931,122.13,20.59,1089.16,1642305480.0
1255,1326311910.0,3,-13.4862,0.0236211,0.109394,-0.00863058,-17.6237,-165.4838,122.34,20.5,1088.84,1642305510.0
1256,1326311940.0,3,-13.5236,-0.00605874,0.0690592,-0.0306731,-17.6591,-165.4744,122.55,20.4,1088.53,1642305540.0
1257,1326311970.0,3,-13.5401,-0.0241627,0.0950979,-0.0280245,-17.6947,-165.4648,122.76,20.31,1088.25,1642305570.0
1258,1326312000.0,3,-13.5331,-0.0219283,0.101428,-0.0081175,-17.7305,-165.455,122.96,20.21,1088.0,1642305600.0
1259,1326312030.0,3,-13.5333,-0.0152033,0.1129,0.0047073,-17.7665,-165.445,123.17,20.12,1087.77,1642305630.0
1260,1326312060.0,3,-13.549,-0.0266051,0.0873858,-0.0109156,-17.8027,-165.4348,123.37,20.02,1087.58,1642305660.0
1261,1326312090.0,3,-13.5814,-0.0660638,0.0637732,-0.0536499,-17.8392,-165.4245,123.58,19.92,1087.39,1642305690.0
1262,1326312120.0,3,-13.6342,-0.10933,-0.00306717,-0.0760824,-17.8759,-165.4139,123.78,19.83,1087.25,1642305720.0
1263,1326312150.0,3,-13.6545,-0.122234,0.0366726,-0.0577451,-17.9127,-165.4032,123.98,19.73,1087.13,1642305750.0
1264,1326312180.0,3,-13.6488,-0.123466,0.0188609,-0.0575237,-17.9499,-165.3923,124.19,19.63,1087.04,1642305780.0
1265,1326312210.0,3,-13.6834,-0.150042,-0.024656,-0.0909308,-17.9872,-165.3811,124.39,19.53,1086.98,1642305810.0
1266,1326312240.0,3,-13.7168,-0.172359,-0.0430892,-0.0830221,-18.0248,-165.3698,124.59,19.43,1086.95,1642305840.0
1267,1326312270.0,3,-13.6845,-0.144764,0.0413787,-0.0178039,-18.0626,-165.3582,124.78,19.32,1086.95,1642305870.0
1268,1326312300.0,3,-13.6353,-0.0917345,0.0525793,0.0385431,-18.1006,-165.3465,124.98,19.22,1086.98,1642305900.0
1269,1326312330.0,3,-13.6121,-0.0540345,0.0792906,0.0695951,-18.1389,-165.3345,125.18,19.12,1087.04,1642305930.0
1270,1326312360.0,3,-13.5775,-0.0258325,0.107297,0.103074,-18.1775,-165.3224,125.38,19.01,1087.12,1642305960.0
1271,1326312390.0,3,-13.5606,0.000841724,0.0923543,0.126796,-18.2163,-165.31,125.57,18.91,1087.25,1642305990.0
1272,1326312420.0,3,-13.5553,0.00934207,0.0912224,0.11909,-18.2553,-165.2974,125.77,18.8,1087.4,1642306020.0
1273,1326312450.0,3,-13.5728,-0.00337679,0.0217074,0.0946553,-18.2946,-165.2846,125.96,18.7,1087.59,1642306050.0
1274,1326312480.0,3,-13.5921,-0.0196063,0.00745652,0.0717637,-18.3342,-165.2716,126.15,18.59,1087.8,1642306080.0
1275,1326312510.0,3,-13.6077,-0.0314579,-0.0637636,0.04684,-18.374,-165.2583,126.34,18.48,1088.06,1642306110.0
1276,1326312540.0,3,-13.6279,-0.0450551,-0.0982442,0.0134987,-18.4141,-165.2448,126.54,18.37,1088.36,1642306140.0
1277,1326312570.0,3,-13.6379,-0.0572704,-0.162282,-0.0194733,-18.4545,-165.2311,126.73,18.26,1088.68,1642306170.0
1278,1326312600.0,3,-13.6402,-0.0502359,-0.194213,-0.032883,-18.4952,-165.2172,126.92,18.15,1089.03,1642306200.0
1279,1326312630.0,3,-13.6092,-0.0189744,-0.205345,-0.022272,-18.5361,-165.2031,127.1,18.04,1089.42,1642306230.0
1280,1326281700.0,4,-0.114656,0.000642839,-0.0702611,-0.095167,-20.2974,-176.1945,212.95,18.32,88.82,1642275300.0
1281,1326281730.0,4,-0.148611,-0.0321756,-0.0922121,-0.0821555,-20.2597,-176.1517,212.86,18.49,85.97,1642275330.0
1282,1326281760.0,4,-0.0760879,0.00236725,0.0285068,-0.0170725,-20.2222,-176.1093,212.76,18.67,83.5,1642275360.0
1283,1326281790.0,4,0.00524218,0.0780443,0.0268485,0.0485779,-20.1848,-176.0673,212.67,18.84,81.43,1642275390.0
1284,1326281820.0,4,0.0943117,0.1721,0.166766,0.157536,-20.1476,-176.0258,212.58,19.02,79.8,1642275420.0
1285,1326281850.0,4,0.233071,0.276527,0.268213,0.260271,-20.1106,-175.9847,212.49,19.19,78.61,1642275450.0
1286,1326281880.0,4,0.282918,0.31795,0.233143,0.23796,-20.0737,-175.9439,212.4,19.37,77.87,1642275480.0
1287,1326281910.0,4,0.212559,0.246561,0.0965103,0.113626,-20.0369,-175.9036,212.31,19.55,77.6,1642275510.0
1288,1326281940.0,4,0.116097,0.12813,0.0112687,0.00370427,-20.0003,-175.8637,212.22,19.72,77.78,1642275540.0
